crossreg_id,trial_id,status,last_updated,registration_date,actual_completion_date,estimated_completion_date,is_interventional,is_completed_2018_2021,is_german_umc,has_trial_de_protocol,has_euctr_results,completion_date,has_premature,has_de_premature,completion_date_type,filled_actual_completion_dates,filled_euctr_completion_date,has_interventional,has_german_umc,registries,has_cluster_de_protocol,hierarchical_completion_date,has_completion_2018_2021,recent_status,has_withdrawn_status,many_to_many,trns_in_cluster,mtm_validated
2012-000845-11_NCT01741532,NCT01741532,COMPLETED,2019-06-27,2012-12-03,2017-01-11,NA,TRUE,FALSE,FALSE,NA,TRUE,2017-01-11,FALSE,FALSE,ACTUAL,2017-01-11,NA,TRUE,FALSE,ClinicalTrials.gov_EudraCT,TRUE,2016-10-21,FALSE,Completed,FALSE,FALSE,2,TRUE
2012-001112-29_NCT02869022,2012-001112-29,Completed,2022-04-28,2015-01-16,2020-09-02,2020-09-02,TRUE,TRUE,FALSE,TRUE,TRUE,2020-09-02,FALSE,FALSE,NA,2019-09-02,2020-09-02,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-09-02,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-001112-29_NCT02869022,NCT02869022,COMPLETED,2020-01-14,2015-08-11,2019-09-02,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-09-02,FALSE,FALSE,ACTUAL,2019-09-02,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-09-02,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-001439-30_NCT01853163,NCT01853163,COMPLETED,2022-09-13,2013-05-10,2018-12-17,NA,TRUE,TRUE,TRUE,NA,FALSE,2018-12-17,TRUE,FALSE,ACTUAL,2018-12-17,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-12-17,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-001439-30_NCT01853163,2012-001439-30,Completed,NA,2013-01-08,NA,2019-07-12,TRUE,TRUE,FALSE,TRUE,FALSE,2019-07-12,TRUE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-12-17,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-001725-26_NCT01906541,2012-001725-26,Completed,2021-06-20,2012-12-18,NA,2019-09-11,TRUE,TRUE,TRUE,TRUE,TRUE,2019-09-11,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-12-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-001725-26_NCT01906541,NCT01906541,UNKNOWN,2013-08-01,2013-07-15,NA,2019-12-31,TRUE,TRUE,TRUE,NA,TRUE,2019-12-31,FALSE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-12-31,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-001891-13_NCT01788189,2012-001891-13,Completed,2022-06-06,2012-09-13,2020-02-20,NA,TRUE,TRUE,TRUE,TRUE,TRUE,2020-02-20,FALSE,FALSE,NA,2020-02-20,2020-02-20,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-02-20,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-001891-13_NCT01788189,NCT01788189,COMPLETED,2020-02-25,2013-02-04,2020-02-20,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-02-20,FALSE,FALSE,ACTUAL,2020-02-20,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-02-20,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-002745-38_NCT01692496,NCT01692496,COMPLETED,2020-07-08,2012-09-14,2018-03-02,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-03-02,FALSE,FALSE,ACTUAL,2018-03-02,2018-03-02,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-02,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-002745-38_NCT01692496,2012-002745-38,Completed,2019-11-27,2013-02-25,2018-03-02,2017-12-13,TRUE,TRUE,FALSE,TRUE,TRUE,2018-03-02,FALSE,FALSE,NA,NA,2018-03-02,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-02,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-002944-25_NCT01833312,2012-002944-25,Prematurely Ended,2020-02-05,2016-03-10,2018-05-09,2018-05-09,TRUE,TRUE,TRUE,FALSE,TRUE,2018-05-09,TRUE,FALSE,NA,2018-07-31,2018-05-09,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2018-05-09,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-002944-25_NCT01833312,NCT01833312,TERMINATED,2019-09-30,2013-04-04,2018-07-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-07-31,TRUE,FALSE,ACTUAL,2018-07-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,FALSE,2018-05-09,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-003023-38_NCT02145598,NCT02145598,TERMINATED,2019-01-15,2013-08-13,2018-12-31,NA,TRUE,TRUE,TRUE,NA,FALSE,2018-12-31,TRUE,TRUE,ACTUAL,2018-12-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-12-31,TRUE,TERMINATED,FALSE,FALSE,2,FALSE
2012-003023-38_NCT02145598,2012-003023-38,Prematurely Ended,NA,2013-10-23,NA,NA,TRUE,NA,TRUE,TRUE,FALSE,NA,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-12-31,TRUE,TERMINATED,FALSE,FALSE,2,FALSE
2012-003234-16_NCT01892488,2012-003234-16,Prematurely Ended,2023-06-08,2013-02-26,NA,2019-06-05,TRUE,TRUE,TRUE,TRUE,TRUE,2019-06-05,TRUE,TRUE,NA,2019-06-05,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-06-05,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-003234-16_NCT01892488,NCT01892488,COMPLETED,2020-06-04,2013-06-27,2019-06-05,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-06-05,TRUE,TRUE,ACTUAL,2019-06-05,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-06-05,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-003604-13_NCT02010957,NCT02010957,UNKNOWN,2018-04-09,2013-12-04,NA,2020-06-30,TRUE,TRUE,TRUE,NA,FALSE,2020-06-30,FALSE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-06-30,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2012-003604-13_NCT02010957,2012-003604-13,Ongoing,NA,2015-06-10,NA,NA,TRUE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-06-30,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2012-003630-16_DRKS00004917_NCT01755520,DRKS00004917,DISCONTINIUED,2019-09-20,2013-04-23,2018-05-19,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-05-19,TRUE,TRUE,NA,2018-05-19,2018-05-16,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-05-16,TRUE,DISCONTINIUED,FALSE,FALSE,3,FALSE
2012-003630-16_DRKS00004917_NCT01755520,2012-003630-16,Prematurely Ended,2019-03-08,2013-01-24,2018-05-16,2019-05-07,TRUE,TRUE,TRUE,TRUE,TRUE,2018-05-16,TRUE,TRUE,NA,2018-05-19,2018-05-16,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-05-16,TRUE,DISCONTINIUED,FALSE,FALSE,3,FALSE
2012-003630-16_DRKS00004917_NCT01755520,NCT01755520,TERMINATED,2018-08-01,2012-12-19,2018-05-19,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-05-19,TRUE,TRUE,ACTUAL,2018-05-19,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-05-16,TRUE,DISCONTINIUED,FALSE,FALSE,3,FALSE
2012-003776-40_NCT02098772,2012-003776-40,Completed,2022-04-28,2013-04-22,2019-12-06,NA,TRUE,TRUE,FALSE,TRUE,TRUE,2019-12-06,FALSE,FALSE,NA,2019-12-06,2019-12-06,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-12-06,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-003776-40_NCT02098772,NCT02098772,COMPLETED,2020-01-14,2014-02-14,2018-12-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-12-31,FALSE,FALSE,ACTUAL,2018-12-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-12-06,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-003943-32_NCT02665689,2012-003943-32,Prematurely Ended,2020-12-11,2015-03-31,NA,2018-08-05,TRUE,TRUE,TRUE,TRUE,TRUE,2018-08-05,TRUE,TRUE,NA,2018-09-07,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-09-07,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-003943-32_NCT02665689,NCT02665689,TERMINATED,2019-10-31,2016-01-21,2018-09-07,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-09-07,TRUE,TRUE,ACTUAL,2018-09-07,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-09-07,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2012-004074-25_DRKS00004774_NCT02000336,DRKS00004774,COMPLETE_FOLLOW_UP_COMPLETE,2022-07-26,2013-11-12,2018-06-30,NA,TRUE,TRUE,TRUE,NA,FALSE,2018-06-30,FALSE,FALSE,NA,2018-06-30,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-06-30,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2012-004074-25_DRKS00004774_NCT02000336,NCT02000336,COMPLETED,2020-04-08,2013-11-19,2019-09-30,NA,TRUE,TRUE,FALSE,NA,FALSE,2019-09-30,FALSE,FALSE,ACTUAL,2019-09-30,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-06-30,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2012-004074-25_DRKS00004774_NCT02000336,2012-004074-25,Completed,NA,2013-07-29,NA,NA,TRUE,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2018-06-30,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2012-004082-41_NCT02216266,NCT02216266,UNKNOWN,2017-03-09,2013-10-17,NA,2018-12-31,TRUE,TRUE,TRUE,NA,FALSE,2018-12-31,TRUE,TRUE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-02-28,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2012-004082-41_NCT02216266,2012-004082-41,Prematurely Ended,NA,2013-01-14,NA,2021-02-28,TRUE,TRUE,TRUE,TRUE,FALSE,2021-02-28,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-02-28,TRUE,UNKNOWN,FALSE,FALSE,2,FALSE
2012-004240-30_NCT02227641,NCT02227641,COMPLETED,2020-12-10,2014-08-26,2017-03-31,NA,TRUE,FALSE,TRUE,NA,TRUE,2017-03-31,TRUE,TRUE,ACTUAL,2017-03-31,2019-04-26,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-26,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-004240-30_NCT02227641,2012-004240-30,Prematurely Ended,2020-07-03,2013-12-02,2019-04-26,2019-04-26,TRUE,TRUE,TRUE,TRUE,TRUE,2019-04-26,TRUE,TRUE,NA,NA,2019-04-26,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-26,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-004550-28_NCT02113800,2012-004550-28,Completed,2022-11-01,2014-10-14,2020-05-04,NA,TRUE,TRUE,FALSE,TRUE,TRUE,2020-05-04,FALSE,FALSE,NA,2020-05-04,2020-05-04,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-04,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-004550-28_NCT02113800,NCT02113800,COMPLETED,2020-10-27,2014-04-08,2020-04-30,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-04-30,FALSE,FALSE,ACTUAL,2020-04-30,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-04,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-005414-18_DRKS00005126,DRKS00005126,COMPLETE_FOLLOW_UP_COMPLETE,2023-07-05,2014-03-31,2020-03-10,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-03-10,FALSE,FALSE,NA,2020-03-10,2020-04-17,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-04-17,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2012-005414-18_DRKS00005126,2012-005414-18,Completed,2022-05-14,2013-10-14,2020-04-17,2020-04-17,TRUE,TRUE,TRUE,TRUE,TRUE,2020-04-17,FALSE,FALSE,NA,NA,2020-04-17,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-04-17,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2012-005657-24_NCT02331927,2012-005657-24,Completed,2024-08-04,2014-06-30,NA,2021-08-17,TRUE,TRUE,TRUE,TRUE,TRUE,2021-08-17,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-08-17,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-005657-24_NCT02331927,NCT02331927,UNKNOWN,2019-09-18,2014-09-10,NA,2021-03-31,TRUE,TRUE,FALSE,NA,TRUE,2021-03-31,FALSE,FALSE,ESTIMATED,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2021-08-17,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-005717-39_NCT02077634,NCT02077634,COMPLETED,2020-03-17,2013-12-09,2019-04-01,NA,TRUE,TRUE,TRUE,NA,FALSE,2019-04-01,FALSE,FALSE,ACTUAL,2019-04-01,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-01,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-005717-39_NCT02077634,2012-005717-39,Completed,NA,2013-12-23,NA,2019-06-30,TRUE,TRUE,FALSE,TRUE,FALSE,2019-06-30,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-04-01,TRUE,COMPLETED,FALSE,FALSE,2,FALSE
2012-005726-30_NCT02171416,2012-005726-30,Completed,2022-07-03,2013-05-29,2018-03-14,2018-03-14,TRUE,TRUE,TRUE,TRUE,TRUE,2018-03-14,FALSE,FALSE,NA,2018-05-31,2018-03-14,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-14,TRUE,Completed,FALSE,FALSE,2,FALSE
2012-005726-30_NCT02171416,NCT02171416,COMPLETED,2018-07-16,2014-06-13,2018-05-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-05-31,FALSE,FALSE,ACTUAL,2018-05-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-03-14,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-000018-39_DRKS00022788,DRKS00022788,DISCONTINIUED,2022-10-21,2021-03-01,2020-05-27,NA,TRUE,TRUE,TRUE,NA,FALSE,2020-05-27,TRUE,TRUE,NA,2020-05-27,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-05-27,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2013-000018-39_DRKS00022788,2013-000018-39,Prematurely Ended,NA,2014-09-09,NA,2019-03-01,TRUE,TRUE,FALSE,TRUE,FALSE,2019-03-01,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2020-05-27,TRUE,DISCONTINIUED,FALSE,FALSE,2,FALSE
2013-000077-68_NCT02174445,2013-000077-68,Prematurely Ended,2022-09-08,2013-06-21,NA,2018-09-18,TRUE,TRUE,TRUE,TRUE,TRUE,2018-09-18,TRUE,TRUE,NA,2019-10-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-10-31,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-000077-68_NCT02174445,NCT02174445,TERMINATED,2019-11-27,2014-06-24,2019-10-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2019-10-31,TRUE,TRUE,ACTUAL,2019-10-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-10-31,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-000337-13_NCT01864265,2013-000337-13,Completed,2021-11-14,2013-02-12,2020-01-10,2020-01-10,TRUE,TRUE,TRUE,TRUE,TRUE,2020-01-10,FALSE,FALSE,NA,2020-01-10,2020-01-10,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-01-10,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-000337-13_NCT01864265,NCT01864265,COMPLETED,2020-03-09,2013-05-21,2020-01-10,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-01-10,FALSE,FALSE,ACTUAL,2020-01-10,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-01-10,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-000577-77_DRKS00004741_NCT01792804,DRKS00004741,COMPLETE_FOLLOW_UP_COMPLETE,2024-03-11,2013-10-04,2020-04-26,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-04-26,FALSE,FALSE,NA,2020-04-26,2020-04-26,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-04-26,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2013-000577-77_DRKS00004741_NCT01792804,2013-000577-77,Completed,2022-10-04,2013-05-27,2020-04-26,2020-03-31,TRUE,TRUE,TRUE,TRUE,TRUE,2020-04-26,FALSE,FALSE,NA,2020-03-26,2020-04-26,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-04-26,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2013-000577-77_DRKS00004741_NCT01792804,NCT01792804,COMPLETED,2020-05-26,2013-02-13,2020-03-26,NA,TRUE,TRUE,FALSE,NA,TRUE,2020-03-26,FALSE,FALSE,ACTUAL,2020-03-26,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2020-04-26,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,3,FALSE
2013-000823-15_NCT02096068,2013-000823-15,Completed,2020-10-29,2013-11-19,2018-07-30,2018-07-31,TRUE,TRUE,TRUE,TRUE,TRUE,2018-07-30,FALSE,FALSE,NA,2018-07-31,2018-07-30,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-07-30,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-000823-15_NCT02096068,NCT02096068,COMPLETED,2019-09-23,2014-03-21,2018-07-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-07-31,FALSE,FALSE,ACTUAL,2018-07-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-07-30,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-000999-15_NCT02085629,2013-000999-15,Prematurely Ended,2019-12-18,2013-06-06,2017-06-13,NA,TRUE,FALSE,TRUE,TRUE,TRUE,2017-06-13,TRUE,TRUE,NA,2017-06-13,2017-06-13,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2017-06-13,FALSE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-000999-15_NCT02085629,NCT02085629,TERMINATED,2019-04-16,2014-03-10,2018-12-03,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-12-03,TRUE,TRUE,ACTUAL,2018-12-03,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2017-06-13,FALSE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-001294-24_NCT02371434,2013-001294-24,Completed,2021-06-24,2014-04-24,2019-01-18,2017-11-11,TRUE,TRUE,TRUE,TRUE,TRUE,2019-01-18,FALSE,FALSE,NA,2017-11-01,2019-01-18,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-01-18,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-001294-24_NCT02371434,NCT02371434,COMPLETED,2020-02-03,2015-02-18,2017-11-01,NA,TRUE,FALSE,TRUE,NA,TRUE,2017-11-01,FALSE,FALSE,ACTUAL,2017-11-01,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2019-01-18,TRUE,Completed,FALSE,FALSE,2,FALSE
2013-001357-26_NCT02530788,2013-001357-26,Completed,2022-02-06,2014-04-01,2017-09-07,2017-11-28,TRUE,FALSE,TRUE,TRUE,TRUE,2017-09-07,FALSE,FALSE,NA,2018-01-31,2017-09-07,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2017-09-07,FALSE,Completed,FALSE,FALSE,2,FALSE
2013-001357-26_NCT02530788,NCT02530788,COMPLETED,2018-02-06,2015-08-17,2018-01-31,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-01-31,FALSE,FALSE,ACTUAL,2018-01-31,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2017-09-07,FALSE,Completed,FALSE,FALSE,2,FALSE
2013-001383-31_DRKS00007913,DRKS00007913,COMPLETE_FOLLOW_UP_COMPLETE,2022-03-08,2015-03-25,2018-08-15,NA,TRUE,TRUE,TRUE,NA,FALSE,2018-08-15,FALSE,FALSE,NA,2018-08-15,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-08-15,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001383-31_DRKS00007913,2013-001383-31,Ongoing,NA,2014-10-17,NA,NA,TRUE,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-08-15,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001546-34_NCT02303951,2013-001546-34,Prematurely Ended,2023-03-12,2014-07-08,NA,2020-05-14,TRUE,TRUE,TRUE,TRUE,TRUE,2020-05-14,TRUE,TRUE,NA,2020-05-14,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-14,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-001546-34_NCT02303951,NCT02303951,TERMINATED,2021-01-29,2014-11-13,2020-05-14,NA,TRUE,TRUE,TRUE,NA,TRUE,2020-05-14,TRUE,TRUE,ACTUAL,2020-05-14,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2020-05-14,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-001599-40_DRKS00004858,DRKS00004858,COMPLETE_FOLLOW_UP_COMPLETE,2022-08-12,2014-03-26,2016-10-20,NA,TRUE,FALSE,TRUE,NA,TRUE,2016-10-20,FALSE,FALSE,NA,2016-10-20,2018-10-19,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-10-19,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001599-40_DRKS00004858,2013-001599-40,Completed,2022-03-01,2013-11-14,2018-10-19,2018-10-19,TRUE,TRUE,TRUE,TRUE,TRUE,2018-10-19,FALSE,FALSE,NA,NA,2018-10-19,TRUE,TRUE,DRKS_EudraCT,TRUE,2018-10-19,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001626-26_DRKS00005616,DRKS00005616,COMPLETE_FOLLOW_UP_COMPLETE,2022-03-29,2014-01-22,2021-07-22,NA,TRUE,TRUE,TRUE,NA,FALSE,2021-07-22,FALSE,FALSE,NA,2021-07-22,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2021-07-22,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001626-26_DRKS00005616,2013-001626-26,Completed,NA,2013-09-30,NA,2021-10-02,TRUE,TRUE,TRUE,TRUE,FALSE,2021-10-02,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,DRKS_EudraCT,TRUE,2021-07-22,TRUE,COMPLETE_FOLLOW_UP_COMPLETE,FALSE,FALSE,2,FALSE
2013-001884-21_NCT01829347,NCT01829347,TERMINATED,2019-02-12,2013-04-08,2018-09-30,NA,TRUE,TRUE,TRUE,NA,TRUE,2018-09-30,TRUE,TRUE,ACTUAL,2018-09-30,2015-09-16,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2015-09-16,FALSE,TERMINATED,FALSE,FALSE,2,FALSE
2013-001884-21_NCT01829347,2013-001884-21,Prematurely Ended,2017-04-09,2013-07-08,2015-09-16,2015-08-21,TRUE,FALSE,FALSE,TRUE,TRUE,2015-09-16,TRUE,TRUE,NA,NA,2015-09-16,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2015-09-16,FALSE,TERMINATED,FALSE,FALSE,2,FALSE
2013-002272-40_DRKS00005441_NCT01944800,NCT01944800,COMPLETED,2023-02-03,2013-09-13,2021-09-30,NA,TRUE,TRUE,TRUE,NA,TRUE,2021-09-30,FALSE,FALSE,ACTUAL,2021-09-30,2021-09-20,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-09-20,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2013-002272-40_DRKS00005441_NCT01944800,2013-002272-40,Completed,2022-12-15,2013-07-08,2021-09-20,2021-09-20,TRUE,TRUE,TRUE,TRUE,TRUE,2021-09-20,FALSE,FALSE,NA,NA,2021-09-20,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-09-20,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2013-002272-40_DRKS00005441_NCT01944800,DRKS00005441,RECRUITING,2013-11-18,2013-11-18,NA,NA,TRUE,NA,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,ClinicalTrials.gov_DRKS_EudraCT,TRUE,2021-09-20,TRUE,COMPLETED,FALSE,FALSE,3,FALSE
2013-002386-18_NCT03661788,2013-002386-18,Prematurely Ended,2021-10-22,2015-11-10,NA,2018-06-27,TRUE,TRUE,TRUE,TRUE,TRUE,2018-06-27,TRUE,TRUE,NA,2018-06-27,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-27,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
2013-002386-18_NCT03661788,NCT03661788,COMPLETED,2018-09-06,2018-09-04,2018-06-27,NA,TRUE,TRUE,FALSE,NA,TRUE,2018-06-27,TRUE,TRUE,ACTUAL,2018-06-27,NA,TRUE,TRUE,ClinicalTrials.gov_EudraCT,TRUE,2018-06-27,TRUE,Prematurely Ended,FALSE,FALSE,2,FALSE
