"trial_id","registry_url","registry","status","crossreg_id","crossreg_euctr","crossreg_drks","crossreg_ctgov","has_premature","has_de_premature","has_cluster_de_protocol","running_id","is_crossreg"
"DRKS00023271","https://drks.de/search/en/trial/DRKS00023271","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,663,FALSE
"DRKS00011282","https://drks.de/search/en/trial/DRKS00011282","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,664,FALSE
"DRKS00023286","https://drks.de/search/en/trial/DRKS00023286","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,665,FALSE
"DRKS00014924","https://drks.de/search/en/trial/DRKS00014924","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,666,FALSE
"DRKS00014925","https://drks.de/search/en/trial/DRKS00014925","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,667,FALSE
"DRKS00014914","https://drks.de/search/en/trial/DRKS00014914","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,668,FALSE
"DRKS00014907","https://drks.de/search/en/trial/DRKS00014907","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,669,FALSE
"DRKS00026928","https://drks.de/search/en/trial/DRKS00026928","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,670,FALSE
"DRKS00014930","https://drks.de/search/en/trial/DRKS00014930","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,671,FALSE
"DRKS00025612","https://drks.de/search/en/trial/DRKS00025612","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,672,FALSE
"DRKS00025613","https://drks.de/search/en/trial/DRKS00025613","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,673,FALSE
"DRKS00012302","https://drks.de/search/en/trial/DRKS00012302","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,674,FALSE
"DRKS00012307","https://drks.de/search/en/trial/DRKS00012307","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,675,FALSE
"DRKS00012306","https://drks.de/search/en/trial/DRKS00012306","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,676,FALSE
"DRKS00014952","https://drks.de/search/en/trial/DRKS00014952","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,677,FALSE
"DRKS00014949","https://drks.de/search/en/trial/DRKS00014949","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,678,FALSE
"DRKS00013535","https://drks.de/search/en/trial/DRKS00013535","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,679,FALSE
"DRKS00013534","https://drks.de/search/en/trial/DRKS00013534","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,680,FALSE
"DRKS00013532","https://drks.de/search/en/trial/DRKS00013532","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,681,FALSE
"DRKS00013539","https://drks.de/search/en/trial/DRKS00013539","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,682,FALSE
"DRKS00013520","https://drks.de/search/en/trial/DRKS00013520","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,683,FALSE
"DRKS00013557","https://drks.de/search/en/trial/DRKS00013557","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,684,FALSE
"DRKS00013544","https://drks.de/search/en/trial/DRKS00013544","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,685,FALSE
"DRKS00014870","https://drks.de/search/en/trial/DRKS00014870","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,686,FALSE
"DRKS00013540","https://drks.de/search/en/trial/DRKS00013540","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,687,FALSE
"DRKS00012249","https://drks.de/search/en/trial/DRKS00012249","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,688,FALSE
"DRKS00013573","https://drks.de/search/en/trial/DRKS00013573","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,689,FALSE
"DRKS00013572","https://drks.de/search/en/trial/DRKS00013572","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,690,FALSE
"DRKS00013597","https://drks.de/search/en/trial/DRKS00013597","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,691,FALSE
"DRKS00025540","https://drks.de/search/en/trial/DRKS00025540","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,692,FALSE
"DRKS00025541","https://drks.de/search/en/trial/DRKS00025541","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,693,FALSE
"DRKS00013588","https://drks.de/search/en/trial/DRKS00013588","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,694,FALSE
"DRKS00013586","https://drks.de/search/en/trial/DRKS00013586","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,695,FALSE
"DRKS00025551","https://drks.de/search/en/trial/DRKS00025551","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,696,FALSE
"DRKS00012295","https://drks.de/search/en/trial/DRKS00012295","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,697,FALSE
"DRKS00012294","https://drks.de/search/en/trial/DRKS00012294","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,698,FALSE
"DRKS00013707","https://drks.de/search/en/trial/DRKS00013707","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,699,FALSE
"DRKS00013703","https://drks.de/search/en/trial/DRKS00013703","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,700,FALSE
"DRKS00013736","https://drks.de/search/en/trial/DRKS00013736","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,701,FALSE
"DRKS00013735","https://drks.de/search/en/trial/DRKS00013735","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,702,FALSE
"DRKS00025729","https://drks.de/search/en/trial/DRKS00025729","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,703,FALSE
"DRKS00013755","https://drks.de/search/en/trial/DRKS00013755","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,704,FALSE
"DRKS00012424","https://drks.de/search/en/trial/DRKS00012424","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,705,FALSE
"DRKS00013753","https://drks.de/search/en/trial/DRKS00013753","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,706,FALSE
"DRKS00013756","https://drks.de/search/en/trial/DRKS00013756","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,707,FALSE
"DRKS00013742","https://drks.de/search/en/trial/DRKS00013742","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,708,FALSE
"DRKS00013748","https://drks.de/search/en/trial/DRKS00013748","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,709,FALSE
"DRKS00012407","https://drks.de/search/en/trial/DRKS00012407","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,710,FALSE
"DRKS00014989","https://drks.de/search/en/trial/DRKS00014989","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,711,FALSE
"DRKS00012324","https://drks.de/search/en/trial/DRKS00012324","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,712,FALSE
"DRKS00012323","https://drks.de/search/en/trial/DRKS00012323","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,713,FALSE
"DRKS00012329","https://drks.de/search/en/trial/DRKS00012329","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,714,FALSE
"DRKS00013659","https://drks.de/search/en/trial/DRKS00013659","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,715,FALSE
"DRKS00013657","https://drks.de/search/en/trial/DRKS00013657","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,716,FALSE
"DRKS00013649","https://drks.de/search/en/trial/DRKS00013649","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,717,FALSE
"DRKS00011018","https://drks.de/search/en/trial/DRKS00011018","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,718,FALSE
"DRKS00012336","https://drks.de/search/en/trial/DRKS00012336","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,719,FALSE
"DRKS00011036","https://drks.de/search/en/trial/DRKS00011036","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,720,FALSE
"DRKS00012360","https://drks.de/search/en/trial/DRKS00012360","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,721,FALSE
"DRKS00024350","https://drks.de/search/en/trial/DRKS00024350","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,722,FALSE
"DRKS00012352","https://drks.de/search/en/trial/DRKS00012352","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,723,FALSE
"DRKS00024362","https://drks.de/search/en/trial/DRKS00024362","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,724,FALSE
"DRKS00025696","https://drks.de/search/en/trial/DRKS00025696","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,725,FALSE
"DRKS00011058","https://drks.de/search/en/trial/DRKS00011058","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,726,FALSE
"DRKS00026998","https://drks.de/search/en/trial/DRKS00026998","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,727,FALSE
"DRKS00012399","https://drks.de/search/en/trial/DRKS00012399","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,728,FALSE
"DRKS00011087","https://drks.de/search/en/trial/DRKS00011087","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,729,FALSE
"DRKS00023091","https://drks.de/search/en/trial/DRKS00023091","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,730,FALSE
"DRKS00026700","https://drks.de/search/en/trial/DRKS00026700","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,731,FALSE
"DRKS00014720","https://drks.de/search/en/trial/DRKS00014720","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,732,FALSE
"DRKS00014627","https://drks.de/search/en/trial/DRKS00014627","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,733,FALSE
"DRKS00013315","https://drks.de/search/en/trial/DRKS00013315","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,734,FALSE
"DRKS00014645","https://drks.de/search/en/trial/DRKS00014645","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,735,FALSE
"DRKS00027919","https://drks.de/search/en/trial/DRKS00027919","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,736,FALSE
"DRKS00013311","https://drks.de/search/en/trial/DRKS00013311","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,737,FALSE
"DRKS00014632","https://drks.de/search/en/trial/DRKS00014632","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,738,FALSE
"DRKS00013308","https://drks.de/search/en/trial/DRKS00013308","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,739,FALSE
"DRKS00026605","https://drks.de/search/en/trial/DRKS00026605","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,740,FALSE
"DRKS00015996","https://drks.de/search/en/trial/DRKS00015996","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,741,FALSE
"DRKS00014667","https://drks.de/search/en/trial/DRKS00014667","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,742,FALSE
"DRKS00014664","https://drks.de/search/en/trial/DRKS00014664","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,743,FALSE
"DRKS00025329","https://drks.de/search/en/trial/DRKS00025329","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,744,FALSE
"DRKS00013326","https://drks.de/search/en/trial/DRKS00013326","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,745,FALSE
"DRKS00013323","https://drks.de/search/en/trial/DRKS00013323","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,746,FALSE
"DRKS00014653","https://drks.de/search/en/trial/DRKS00014653","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,747,FALSE
"DRKS00013356","https://drks.de/search/en/trial/DRKS00013356","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,748,FALSE
"DRKS00014687","https://drks.de/search/en/trial/DRKS00014687","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,749,FALSE
"DRKS00027967","https://drks.de/search/en/trial/DRKS00027967","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,750,FALSE
"DRKS00025305","https://drks.de/search/en/trial/DRKS00025305","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,751,FALSE
"DRKS00026634","https://drks.de/search/en/trial/DRKS00026634","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,752,FALSE
"DRKS00027960","https://drks.de/search/en/trial/DRKS00027960","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,753,FALSE
"DRKS00014676","https://drks.de/search/en/trial/DRKS00014676","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,754,FALSE
"DRKS00014678","https://drks.de/search/en/trial/DRKS00014678","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,755,FALSE
"DRKS00014694","https://drks.de/search/en/trial/DRKS00014694","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,756,FALSE
"DRKS00014690","https://drks.de/search/en/trial/DRKS00014690","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,757,FALSE
"DRKS00024012","https://drks.de/search/en/trial/DRKS00024012","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,758,FALSE
"DRKS00024028","https://drks.de/search/en/trial/DRKS00024028","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,759,FALSE
"DRKS00024075","https://drks.de/search/en/trial/DRKS00024075","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,760,FALSE
"DRKS00014802","https://drks.de/search/en/trial/DRKS00014802","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,761,FALSE
"DRKS00014816","https://drks.de/search/en/trial/DRKS00014816","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,762,FALSE
"DRKS00014818","https://drks.de/search/en/trial/DRKS00014818","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,763,FALSE
"DRKS00014840","https://drks.de/search/en/trial/DRKS00014840","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,764,FALSE
"DRKS00013508","https://drks.de/search/en/trial/DRKS00013508","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,765,FALSE
"DRKS00014839","https://drks.de/search/en/trial/DRKS00014839","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,766,FALSE
"DRKS00014744","https://drks.de/search/en/trial/DRKS00014744","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,767,FALSE
"DRKS00026733","https://drks.de/search/en/trial/DRKS00026733","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,768,FALSE
"DRKS00026730","https://drks.de/search/en/trial/DRKS00026730","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,769,FALSE
"DRKS00014732","https://drks.de/search/en/trial/DRKS00014732","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,770,FALSE
"DRKS00014734","https://drks.de/search/en/trial/DRKS00014734","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,771,FALSE
"DRKS00026714","https://drks.de/search/en/trial/DRKS00026714","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,772,FALSE
"DRKS00014752","https://drks.de/search/en/trial/DRKS00014752","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,773,FALSE
"DRKS00013455","https://drks.de/search/en/trial/DRKS00013455","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,774,FALSE
"DRKS00024117","https://drks.de/search/en/trial/DRKS00024117","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,775,FALSE
"DRKS00025440","https://drks.de/search/en/trial/DRKS00025440","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,776,FALSE
"DRKS00025454","https://drks.de/search/en/trial/DRKS00025454","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,777,FALSE
"DRKS00000163","https://drks.de/search/en/trial/DRKS00000163","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,778,FALSE
"DRKS00013469","https://drks.de/search/en/trial/DRKS00013469","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,779,FALSE
"DRKS00014798","https://drks.de/search/en/trial/DRKS00014798","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,780,FALSE
"DRKS00012132","https://drks.de/search/en/trial/DRKS00012132","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,781,FALSE
"DRKS00014792","https://drks.de/search/en/trial/DRKS00014792","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,782,FALSE
"DRKS00013493","https://drks.de/search/en/trial/DRKS00013493","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,783,FALSE
"DRKS00025487","https://drks.de/search/en/trial/DRKS00025487","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,784,FALSE
"DRKS00013482","https://drks.de/search/en/trial/DRKS00013482","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,785,FALSE
"DRKS00013486","https://drks.de/search/en/trial/DRKS00013486","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,786,FALSE
"DRKS00024135","https://drks.de/search/en/trial/DRKS00024135","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,787,FALSE
"DRKS00024193","https://drks.de/search/en/trial/DRKS00024193","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,788,FALSE
"DRKS00024186","https://drks.de/search/en/trial/DRKS00024186","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,789,FALSE
"DRKS00025199","https://drks.de/search/en/trial/DRKS00025199","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,790,FALSE
"DRKS00015813","https://drks.de/search/en/trial/DRKS00015813","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,791,FALSE
"DRKS00015814","https://drks.de/search/en/trial/DRKS00015814","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,792,FALSE
"DRKS00015812","https://drks.de/search/en/trial/DRKS00015812","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,793,FALSE
"DRKS00015807","https://drks.de/search/en/trial/DRKS00015807","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,794,FALSE
"DRKS00003730","https://drks.de/search/en/trial/DRKS00003730","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,795,FALSE
"DRKS00015759","https://drks.de/search/en/trial/DRKS00015759","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,796,FALSE
"DRKS00015749","https://drks.de/search/en/trial/DRKS00015749","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,797,FALSE
"DRKS00015773","https://drks.de/search/en/trial/DRKS00015773","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,798,FALSE
"DRKS00015763","https://drks.de/search/en/trial/DRKS00015763","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,799,FALSE
"DRKS00015797","https://drks.de/search/en/trial/DRKS00015797","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,800,FALSE
"DRKS00013135","https://drks.de/search/en/trial/DRKS00013135","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,801,FALSE
"DRKS00015788","https://drks.de/search/en/trial/DRKS00015788","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,802,FALSE
"DRKS00025103","https://drks.de/search/en/trial/DRKS00025103","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,803,FALSE
"DRKS00013145","https://drks.de/search/en/trial/DRKS00013145","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,804,FALSE
"DRKS00025114","https://drks.de/search/en/trial/DRKS00025114","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,805,FALSE
"DRKS00013175","https://drks.de/search/en/trial/DRKS00013175","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,806,FALSE
"DRKS00013170","https://drks.de/search/en/trial/DRKS00013170","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,807,FALSE
"DRKS00013169","https://drks.de/search/en/trial/DRKS00013169","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,808,FALSE
"DRKS00013198","https://drks.de/search/en/trial/DRKS00013198","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,809,FALSE
"DRKS00013188","https://drks.de/search/en/trial/DRKS00013188","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,810,FALSE
"DRKS00014602","https://drks.de/search/en/trial/DRKS00014602","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,811,FALSE
"DRKS00015819","https://drks.de/search/en/trial/DRKS00015819","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,812,FALSE
"DRKS00015845","https://drks.de/search/en/trial/DRKS00015845","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,813,FALSE
"DRKS00013212","https://drks.de/search/en/trial/DRKS00013212","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,814,FALSE
"DRKS00013207","https://drks.de/search/en/trial/DRKS00013207","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,815,FALSE
"DRKS00013237","https://drks.de/search/en/trial/DRKS00013237","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,816,FALSE
"DRKS00014564","https://drks.de/search/en/trial/DRKS00014564","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,817,FALSE
"DRKS00013231","https://drks.de/search/en/trial/DRKS00013231","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,818,FALSE
"DRKS00013226","https://drks.de/search/en/trial/DRKS00013226","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,819,FALSE
"DRKS00015882","https://drks.de/search/en/trial/DRKS00015882","DRKS","COMPLETE_FOLLOW_UP_COMPLETE",NA,NA,NA,NA,NA,NA,NA,820,FALSE
"DRKS00014584","https://drks.de/search/en/trial/DRKS00014584","DRKS","DISCONTINIUED",NA,NA,NA,NA,NA,NA,NA,821,FALSE
